,title,category,price,rating,url
20,Fake Money 15 x 6 Units Set Total 90 Notes for Kids Learn Money Skills Dummy Note Nakli Note Set All New 10 | 20 | 50 | 100 | 200 | 500 Artificial Playing Currency - Multi Color,In-game Currency,₹199.00,,https://www.amazon.in/Money-Skills-Artificial-Playing-Currency/dp/B0DBJGNYP5/ref=sr_1_16?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-16
21,"Whistle International- 3 in 1 Ludo, Snakes & Ladders and Professional large Size Fastest Finger First String Hockey Sling Puck Indoor Board Game. (RED)",In-game Currency,₹885.00,5.0 out of 5 stars,https://www.amazon.in/Whistle-International-Ladders-Professional-Fastest/dp/B0D35WRG91/ref=sr_1_17?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-17
22,SPART - Jesus Gold Colour Plated Banknote 100 US dollar Banknote model Golden Foil Un-currency Money Model in Souvenir Collection Gift art money for Christmas decor,In-game Currency,₹310.00,,https://www.amazon.in/SPART-Banknote-currency-Collection-Christmas/dp/B0D8WB2VBT/ref=sr_1_18?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-18
23,"PRIMEFAIR Junior Businessmen A game of Buying Selling Mortgaging & Trending Plain Board, 26 City, 4 Big Pawns, 16 Small Pawns, 16 House, 80 Currency Pack of 5 Gift Toys",In-game Currency,₹299.00,,https://www.amazon.in/PRIMEFAIR-Businessmen-Mortgaging-Trending-Currency/dp/B0999SSSL4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-19
24,Craftbia Bitcoin Coin in Square Acrylic Spinner Box |Crypto Currency Coin Collection (Bitcoin Gold),In-game Currency,₹399.00,,https://www.amazon.in/Craftbia-Bitcoin-Acrylic-Currency-Collection/dp/B0CXM2ZPC4/ref=sr_1_20?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-20
25,"Toys World Exclusive 30 Seconds Multi-Player Board Game, The Challenge Lies in Getting Your Team-Mates to Correctly Identify as Many of The Names You Have",In-game Currency,₹798.00,4.7 out of 5 stars,https://www.amazon.in/Exclusive-Multi-Player-Challenge-Team-Mates-Correctly/dp/B0B5R84RJV/ref=sr_1_21?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-21
26,The Currency Game: Exchange Rate Politics in Latin America ,In-game Currency,"₹1,996.00",1.0 out of 5 stars,https://www.amazon.in/Currency-Game-Exchange-Politics-America/dp/1886938873/ref=sr_1_22?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-22
27,YBN Crossword Board Game | Educational Vocabulary Learning Word Building Game for Kids & Family | Word Making Game | English Spelling Crossword Puzzle Game,In-game Currency,₹999.00,2.7 out of 5 stars,https://www.amazon.in/YBN-Game-International-Board-Multicolour/dp/B0BG2PZJP3/ref=sr_1_23?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-23
28,Fake Money 5 x 6 Units Set 30 Notes for Kids Learn Money Skills Dummy Note Nakli Note Set All New 10 | 20 | 50 | 100 | 200 | 500 Artificial Playing Currency - Multi Color,In-game Currency,₹93.00,3.9 out of 5 stars,https://www.amazon.in/Money-Skills-Artificial-Playing-Currency/dp/B0CM2CMHPM/ref=sr_1_24?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-24
29,"Craftbia® GBYTE Coin with Display Item Case, Cryptocurrency Coin, in Protective Case As Well As Stand,Perfect for Home or Office Decoration",In-game Currency,₹399.00,,https://www.amazon.in/Craftbia%C2%AE-Display-Cryptocurrency-Protective-Decoration/dp/B0CQM5KVYJ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-25
30,Fake Money 100 Each x 6 = 600 Fake Notes for Kids Learn Money Skills Dummy Note Nakli Note Set All New 10 | 20 | 50 | 100 | 200 | 500 Artificial Playing Currency,In-game Currency,₹210.00,,https://www.amazon.in/Money-Skills-Artificial-Playing-Currency/dp/B0D6FYXXFX/ref=sr_1_26?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-26
31,"Kids Mandi Three in One Family Board Game | Ludo, Snake and Ladder and Business Trade Games Set for Kids and Family | 2 - 4 Players - Age 3 Years and Above",In-game Currency,₹178.00,3.6 out of 5 stars,https://www.amazon.in/Kids-Mandi-Snake-Business-Medium/dp/B019U5STZ8/ref=sr_1_27?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-27
32,Earn money with the in-game virtual currency of the Metaverse Roblox and Lua the programming language for app development Super introductory book for beginners: ... (Japanese Edition) ,In-game Currency,₹266.00,4.5 out of 5 stars,https://www.amazon.in/Metaverse-programming-development-introductory-beginners-ebook/dp/B0C736SH3R/ref=sr_1_28?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-28
33,500 Rupees Duplicate Money Fake Currency Notes Dummy Rupee Bundle Money for Kids to Play Nakli Note Learning and Education Money for Kids (Total 500 Notes),In-game Currency,₹220.00,,https://www.amazon.in/Rupees-Duplicate-Currency-Learning-Education/dp/B0D6G6RMF3/ref=sr_1_29?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-29
34,"Monopoly Deal Card Game in Hindi (Multicolor), ForKids, Teens, Adults Ages 8 and Up",In-game Currency,₹149.00,4.2 out of 5 stars,https://www.amazon.in/Monopoly-Deal-Card-Game-Hindi/dp/B08TWR3HQR/ref=sr_1_30?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-30
35,"PRIMEFAIR Junior Businessmen A game of Buying Selling Mortgaging & Trending Plain Board, 26 City, 4 Big Pawns, 16 Small Pawns, 16 House, 80 Currency Pack of 5 Gift Toys",In-game Currency,₹299.00,3.6 out of 5 stars,https://www.amazon.in/PRIMEFAIR-Businessmen-Mortgaging-Trending-Currency/dp/B0999RDDYQ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-31
36,"Famous Quality Toy Cash Register for Kids with Checkout Scanner, and Food Shopping Play Money and Food Shopping Play Set (Pack of 1 Set)",In-game Currency,"₹1,649.00",4.3 out of 5 stars,https://www.amazon.in/Famous-Quality%C2%AE-Register-Checkout-Shopping/dp/B082XJWB37/ref=sr_1_32?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-32
37,Sky Glorious 500 ((200 Each)) Playing Currency Fake Dummy Notes,In-game Currency,₹135.00,2.0 out of 5 stars,https://www.amazon.in/GLORIOUS-Playing-Currency-Dummy-Notes/dp/B0CXN9SL5B/ref=sr_1_33?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-33
38,"Craftbia® Ripple Coin with Display Item Case, Cryptocurrency Coin, in Protective Case As Well As Stand,Perfect for Home or Office Decoration",In-game Currency,₹399.00,,https://www.amazon.in/Craftbia%C2%AE-Display-Cryptocurrency-Protective-Decoration/dp/B0CQLLY6Y2/ref=sr_1_34?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-34
39,Monopoly Deal Card Game | Quick-Playing Card Game | Fun Games for Families and Kids | Ages 8 and Up | 2 to 5 Players | 15 Mins. | Travel Games,In-game Currency,₹242.00,4.4 out of 5 stars,https://www.amazon.in/Monopoly-Quick-Playing-Families-Players-Travel/dp/B0CPXCDG65/ref=sr_1_35?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-35
40,The Great Game of Business: The Only Sensible Way to Run a Company ,In-game Currency,,4.5 out of 5 stars,https://www.amazon.in/Great-Game-Business-Expanded-Updated/dp/0385348339/ref=sr_1_36?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-36
41,"Fun Money Notes for Kids to Play Pretend, Multicolor, 120 Notes, Indian Currencies",In-game Currency,₹99.00,,https://www.amazon.in/Money-Pretend-Multicolor-Indian-Currencies/dp/B0D4J4CRCT/ref=sr_1_37?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-37
42,2024 Australian Citizenship Carded Coin in Original Perth Mint Pack,In-game Currency,"₹1,499.00",,https://www.amazon.in/Australian-Citizenship-Carded-Original-Perth/dp/B0D12P8VG6/ref=sr_1_38?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-38
43,"BKDT Marketing Business India Board Game 5 in 1 Board Game with Other Games Like Ludo, Snakes Ladder, Car Rally & Cricket (Senior Business with Notes)",In-game Currency,₹308.00,4.3 out of 5 stars,https://www.amazon.in/BKDT-Marketing-Business-Snakes-Cricket/dp/B0CPVK5FV2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-39
44,"5 in 1 Senior Business Board Games for Kids with Plastic Coins - The Race Car, Picnic, Ludo, Snakes & Ladders Games | - 2-4 Players Indoor-Outdoor, Travel Game Set – Multicolor (Big Size)",In-game Currency,₹314.00,,https://www.amazon.in/Senior-Business-Board-Games-Plastic/dp/B0DBZXXH72/ref=sr_1_40?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-40
45,"BBS DEAL Fake Money Set for Kids, 30 Notes, 5 x 6 Units, Learn Money Skills, Dummy Notes - ₹10, ₹20, ₹50, ₹100, ₹200, ₹500, Multi Color",In-game Currency,₹99.00,,https://www.amazon.in/BBS-DEAL-Money-Notes-Skills/dp/B0DBQYHLC1/ref=sr_1_41?dib=eyJ2IjoiMSJ9.F45sxEPMLbQ3u1ybuBThAbf8m1j3nefhJMCiNjSpQbtJuw3JjCp8Fom7kjScKILzEH1nCz14C5wFpj--_B0zlJrxCRlVPnLT13di08wJapxpdh3AhziNXU7iQdunURHL-MUN9N_kYh0ChxDupJMzHxyp_eFaUOlWtyPH-Jx1ie0ugrO9TOcjLEUh2xOPyZJIOJdLBpK8BfnGt9p05Gl1FXWuSQZd702v7rYld8cC862BRYK0Ab8SwoExwWTq-s1mgaCrrbRWmmnPm11B_SQw7bDpkVRc-ohI-x2F-JHpRfk.xAYXj9_PLXw_dwMXkobPYdpIdfhih29zd2WOtlZ5lqU&dib_tag=se&keywords=In-game+Currency&qid=1724432641&sr=8-41
